fl_date,mkt_carrier,mkt_carrier_fl_num,origin,dest,predicted_delays
2020-01-13,AA,1052,DCA,DFW,8.283377735771682
2020-01-13,AA,1054,MIA,BOS,8.160842146258108
2020-01-13,AA,1055,DFW,DCA,8.283377735771682
2020-01-13,AA,1056,LGA,DFW,7.917627567072078
2020-01-13,AA,1057,BOS,PHX,6.226265111816549
2020-01-13,AA,1058,LAX,BNA,7.160134831897263
2020-01-13,AA,1060,EWR,MIA,8.48203391877096
2020-01-13,AA,1060,MIA,EWR,8.48203391877096
2020-01-13,AA,1061,MIA,LAX,6.1482879184897286
2020-01-13,AA,1062,ORD,STL,10.01744198737285
2020-01-13,AA,1063,MEM,CLT,9.54772222757082
2020-01-13,AA,1064,DFW,SAN,8.322366332435092
2020-01-13,AA,1064,SAN,DFW,8.322366332435092
2020-01-13,AA,1065,SLC,PHX,9.55514862693528
2020-01-13,AA,1067,DEN,DFW,9.306364248225904
2020-01-13,AA,1071,LAX,ATL,6.881644855730052
2020-01-13,AA,1072,DFW,CLT,8.758667295097055
2020-01-13,AA,1312,ATL,DCA,9.480884633290689
2020-01-13,AA,1312,DCA,ATL,9.480884633290689
2020-01-13,AA,1314,LAX,MIA,6.1482879184897286
2020-01-13,AA,1316,DFW,PDX,7.496179403139031
2020-01-13,AA,1316,PDX,DFW,7.496179403139031
2020-01-13,AA,1320,BOS,CLT,9.144840062048921
2020-01-13,AA,1320,CLT,BOS,9.144840062048921
2020-01-13,AA,1323,COS,DFW,9.397337640440526
2020-01-13,AA,1326,AUS,DFW,10.143690776568652
2020-01-13,AA,1326,DFW,AUS,10.143690776568652
2020-01-13,AA,1328,DFW,PHL,8.077295153407945
2020-01-13,AA,1329,SJU,ORD,6.649569875590709
2020-01-13,AA,1330,DFW,LGA,7.917627567072078
2020-01-13,AA,1331,DFW,LAX,8.203543942603748
2020-01-13,AA,1332,AUS,MIA,8.448615121630894
2020-01-13,AA,1332,MIA,AUS,8.448615121630894
2020-01-13,AA,1333,EWR,PHX,6.53631728528271
2020-01-13,AA,1335,DCA,MIA,8.790229492396007
2020-01-13,AA,1336,DFW,MCO,8.667693902882434
2020-01-13,AA,1339,LAX,LAS,10.058287183877374
2020-01-13,AA,1340,DCA,MIA,8.790229492396007
2020-01-13,AA,1341,MIA,SJU,8.556297912415548
2020-01-13,AA,1342,BDL,CLT,9.30079444870256
2020-01-13,AA,1342,CLT,BDL,9.30079444870256
2020-01-13,AA,1344,CHS,DFW,8.663980703200203
2020-01-13,AA,2113,ORD,JAC,8.339075731005124
2020-01-13,NK,203,BOS,PBI,8.761289455842041
2020-01-13,NK,2033,PHX,SEA,8.928383441542367
2020-01-13,NK,2034,SEA,PHX,8.928383441542367
2020-01-13,NK,204,PBI,BOS,8.761289455842041
2020-01-13,NK,205,CMH,LAS,7.695601147042179
2020-01-13,NK,207,DFW,LAS,9.024926633280334
2020-01-13,NK,208,LAS,DFW,9.024926633280334
2020-01-13,NK,212,STT,FLL,8.928383441542367
2020-01-13,NK,214,LAS,DFW,9.024926633280334
2020-01-13,NK,215,PHL,DFW,8.564489872683879
2020-01-13,NK,216,IAH,BWI,8.690738661879681
2020-01-13,NK,216,LAX,IAH,8.423388284759158
2020-01-13,NK,217,IAH,LAX,8.423388284759158
2020-01-13,NK,218,FLL,ACY,9.169741420887284
2020-01-13,NK,220,RSW,ORD,8.904247643607876
2020-01-13,NK,222,FLL,BNA,9.511355791652397
2020-01-13,AA,3050,ORD,OKC,9.209821056487938
2020-01-13,AA,3051,OKC,ORD,9.209821056487938
2020-01-13,AA,3051,ORD,OKC,9.209821056487938
2020-01-13,AA,3052,LAX,SLC,9.401050840122755
2020-01-13,AA,3053,SLC,LAX,9.401050840122755
2020-01-13,AA,3054,PHX,FAT,9.581141024710885
2020-01-13,AA,3056,OMA,ORD,9.72409921247672
2020-01-13,AA,3056,ORD,OMA,9.72409921247672
2020-01-13,AA,3058,LAX,MFR,9.326786846478166
2020-01-13,AA,3059,DTW,ORD,10.06014378371849
2020-01-13,AA,3059,ORD,DTW,10.06014378371849
2020-01-13,AA,3060,ORD,IND,10.167826574503144
2020-01-13,AA,3061,ORD,TVC,10.080566381970751
2020-01-13,AA,3061,TVC,ORD,10.080566381970751
2020-01-13,AA,3062,ASE,PHX,9.584854224393116
2020-01-13,AA,3062,PHX,ASE,9.584854224393116
2020-01-13,AA,3064,ORD,TYS,9.61455982185095
2020-01-13,AA,3064,TYS,ORD,9.61455982185095
2020-01-13,AA,3065,EUG,PHX,8.72896169763922
2020-01-13,AA,3066,GJT,PHX,9.683254015972196
2020-01-13,AA,3067,PHX,SBA,9.651691818673246
2020-01-13,AA,3068,SBA,PHX,9.651691818673246
2020-01-13,AA,3069,MKE,ORD,10.372052557025766
2020-01-13,AA,3069,ORD,MKE,10.372052557025766
2020-01-13,AA,3074,OMA,ORD,9.72409921247672
2020-01-13,AA,3074,ORD,OMA,9.72409921247672
2020-01-13,AA,3075,OMA,ORD,9.72409921247672
2020-01-13,AA,3075,ORD,OMA,9.72409921247672
2020-01-13,AA,3077,ORD,OKC,9.209821056487938
2020-01-13,AA,3079,ORD,SLC,8.175694944987026
2020-01-13,AA,3079,SLC,ORD,8.175694944987026
2020-01-13,AA,3081,PHX,SAF,9.809502805167998
2020-01-13,AA,3081,SAF,PHX,9.809502805167998
2020-01-13,AA,3082,DFW,ROW,9.68882381549554
2020-01-13,AA,3082,ROW,DFW,9.68882381549554
2020-01-13,AA,3083,ORD,TVC,10.080566381970751
2020-01-13,AA,3084,ORD,PIT,9.729669012000064
2020-01-13,AA,3084,PIT,ORD,9.729669012000064
2020-01-13,AA,3085,PHX,PSP,10.011872187849505
2020-01-13,AA,3086,MFR,LAX,9.326786846478166
2020-01-13,AA,3087,ORD,ROC,9.51616003027187
2020-01-13,AA,3087,ROC,ORD,9.51616003027187
2020-01-13,DL,4146,MCI,MSP,6.3776773865625085
2020-01-13,DL,4146,MSP,MCI,6.3776773865625085
2020-01-13,DL,4147,DTW,HPN,6.1697382043576585
2020-01-13,DL,4148,MSP,RST,6.966219536195883
2020-01-13,DL,4148,RST,MSP,6.966219536195883
2020-01-13,DL,4149,ATL,TRI,6.685872960187556
2020-01-13,DL,4149,TRI,ATL,6.685872960187556
2020-01-13,DL,4150,DTW,IND,6.678446560823097
2020-01-13,DL,4150,IND,DTW,6.678446560823097
2020-01-13,DL,4151,ATL,MLU,6.275564395301199
2020-01-13,DL,4151,MLU,ATL,6.275564395301199
2020-01-13,DL,4152,ONT,SLC,6.0713384127785766
2020-01-13,DL,4152,SLC,ONT,6.0713384127785766
2020-01-13,DL,4153,DTW,IAD,6.396243384973657
2020-01-13,DL,4153,IAD,DTW,6.396243384973657
2020-01-13,DL,4154,BZN,SEA,6.099187410395297
2020-01-13,DL,4155,RNO,SLC,6.323835991170181
2020-01-13,DL,4155,SLC,RNO,6.323835991170181
2020-01-13,DL,4156,ATL,FAY,6.492786576711623
2020-01-13,DL,4156,FAY,ATL,6.492786576711623
2020-01-13,DL,4157,ATL,ABY,6.838114147158965
2020-01-13,DL,4158,LGB,SLC,6.015640417545134
2020-01-13,DL,4158,SLC,LGB,6.015640417545134
2020-01-13,DL,4160,ATL,CHA,6.91052154096244
2020-01-13,DL,4160,CHA,ATL,6.91052154096244
2020-01-13,DL,4161,SBN,DTW,6.815834949065588
2020-01-13,DL,4162,BIL,SLC,6.388816985609198
2020-01-13,DL,4162,SLC,BIL,6.388816985609198
2020-01-13,DL,4163,ABQ,SLC,6.192017402451034
2020-01-13,DL,4164,SLC,RAP,6.164168404834314
2020-01-13,DL,4165,ATL,CSG,6.95322333730808
2020-01-13,DL,4165,CSG,ATL,6.95322333730808
2020-01-13,DL,4166,MSP,IAD,5.421528468388416
2020-01-13,DL,4167,SBA,SLC,5.965512221835036
2020-01-13,DL,4168,SAT,LAX,4.85897871653065
2020-01-13,DL,4169,SLC,BOI,6.568907170197328
2020-01-13,DL,4170,MSP,RST,6.966219536195883
2020-01-13,DL,4170,RST,MSP,6.966219536195883
2020-01-13,DL,4171,MSP,PIA,6.472363978459361
2020-01-13,DL,4172,MSP,MBS,6.247715397684477
2020-01-13,UA,5744,LAX,SBA,14.583163008994163
2020-01-13,UA,5745,BOI,SFO,13.77925527779148
2020-01-13,UA,5746,RDD,LAX,13.81824387445489
2020-01-13,UA,5747,ASE,SFO,13.174003729588074
2020-01-13,UA,5748,LAX,SBP,14.458770819639476
2020-01-13,UA,5749,DEN,COS,14.612868606451999
2020-01-13,UA,5750,ORD,BHM,13.66600268748348
2020-01-13,UA,5751,ORD,TUS,12.080466423171492
2020-01-13,UA,5752,PAE,DEN,12.824962959458503
2020-01-13,UA,5753,SFO,RDD,14.378937026471542
2020-01-13,UA,5755,ASE,IAH,13.053324739915617
2020-01-13,UA,5756,SBP,SFO,14.395646425041575
2020-01-13,UA,5757,DEN,RDM,13.081173737532337
2020-01-13,UA,5758,IAH,BHM,13.70499128414689
2020-01-13,UA,5759,SFO,MSP,11.798263247322051
2020-01-13,UA,5761,PSP,DEN,13.307678918148335
2020-01-13,UA,5762,FAT,LAX,14.360371028060394
2020-01-13,UA,5763,FAT,LAX,14.360371028060394
2020-01-13,UA,5764,SBA,SFO,14.261971236481314
2020-01-13,UA,5765,PIT,ORD,13.981624660472987
2020-01-13,UA,5766,SFO,RDD,14.378937026471542
2020-01-13,UA,5767,SFO,STL,11.527199670519298
2020-01-13,UA,5768,ROC,ORD,13.768115678744792
2020-01-13,UA,5769,SFO,RDD,14.378937026471542
2020-01-13,UA,5770,LAX,RDM,13.400508910204072
2020-01-13,UA,5771,LAX,JAC,13.292826119419418
2020-01-13,UA,5772,DEN,BFL,13.179573529111419
2020-01-13,UA,5773,SBN,ORD,14.592446008199737
2020-01-13,UA,5774,DEN,RDM,13.081173737532337
2020-01-13,UA,5775,STL,SFO,11.527199670519298
2020-01-13,UA,5779,BZN,SFO,13.250124323073779
2020-01-13,UA,5780,MSN,SFO,11.458505476398052
2020-01-13,UA,5781,FAT,LAX,14.360371028060394
2020-01-13,UA,5782,SEA,LAX,12.977204146429912
2020-01-13,UA,5783,FCA,DEN,13.352237314335088
2020-01-13,UA,5784,SFO,FAT,14.455057619957246
2020-01-13,UA,5785,PSC,DEN,13.166577330223616
2020-01-13,UA,5786,PSC,DEN,13.166577330223616
2020-01-13,UA,5787,ORD,PIT,13.981624660472987
2020-01-13,UA,5788,BUR,SFO,14.14314884664997
2020-01-13,UA,5789,STS,DEN,12.934502350084273
2020-01-13,UA,3977,ABQ,IAH,13.367090113064007
2020-01-13,UA,3978,BNA,IAH,13.52861429924099
2020-01-13,UA,3980,IAH,AEX,14.395646425041575
2020-01-13,UA,3981,LEX,IAH,13.211135726410369
2020-01-13,UA,3982,DCA,CLE,14.172854444107806
2020-01-13,UA,3983,GRK,IAH,14.440204821228328
2020-01-13,UA,3984,MKE,EWR,13.402365510045188
2020-01-13,UA,3985,GRK,IAH,14.440204821228328
2020-01-13,UA,3986,DCA,ORD,13.612161292091153
2020-01-13,UA,3987,MLU,IAH,14.261971236481314
2020-01-13,UA,3988,BNA,ORD,13.989051059837445
2020-01-13,UA,3989,EWR,MEM,12.99205694515883
2020-01-13,UA,3990,IAH,AMA,13.788538276997054
2020-01-13,UA,3991,ORD,PWM,13.077460537850108
2020-01-13,UA,3993,BNA,EWR,13.359663713699549
2020-01-13,UA,3994,IAH,CRP,14.375223826789313
2020-01-13,UA,3995,IAH,VPS,13.768115678744792
2020-01-13,UA,3996,STL,ORD,14.269397635845772
2020-01-13,UA,3997,IAH,MFE,14.161714845061116
2020-01-13,UA,3998,GPT,IAH,14.050318854594233
2020-01-13,UA,3999,ORD,ROC,13.768115678744792
2020-01-13,UA,4000,EWR,BNA,13.359663713699549
2020-01-13,UA,4001,CLE,LGA,13.970485061426299
2020-01-13,UA,4002,MTJ,ORD,12.74141596660834
2020-01-13,UA,4003,JAN,IAH,14.096733850622101
2020-01-13,UA,4004,ORD,DCA,13.612161292091153
2020-01-13,UA,4005,ORD,PWM,13.077460537850108
2020-01-13,UA,4007,MEM,EWR,12.99205694515883
2020-01-13,UA,4008,SAV,EWR,13.433927707344138
2020-01-13,UA,4009,CHS,EWR,13.582455694633317
2020-01-13,UA,4010,SDF,EWR,13.55646329685771
2020-01-13,UA,4011,EWR,SDF,13.55646329685771
2020-01-13,UA,4012,ELP,IAH,13.510048300829842
2020-01-13,UA,4013,EWR,BNA,13.359663713699549
2020-01-13,UA,4014,EWR,MEM,12.99205694515883
2020-01-13,UA,4016,EWR,MEM,12.99205694515883
2020-01-13,UA,4017,CLT,IAH,13.05518133975673
2020-01-13,UA,4018,ORD,MCI,14.000190658884135
2020-01-13,UA,4019,DTW,ORD,14.312099432191411
2020-01-13,UA,4020,ORD,PHL,13.48962570257758
2020-01-13,UA,4021,COS,IAH,13.24641112339155
2020-01-13,AA,3454,DFW,ABI,10.203101971484324
2020-01-13,AA,3455,DSM,ORD,9.941321393887145
2020-01-13,AA,3455,ORD,DSM,9.941321393887145
2020-01-13,AA,3457,DFW,CVG,8.988885675395283
2020-01-13,AA,3458,DFW,LIT,9.932038394681571
2020-01-13,AA,3458,LIT,DFW,9.932038394681571
2020-01-13,AA,3459,ORD,ALB,9.154123061254495
2020-01-13,AA,3460,ORD,MSY,8.94432727920853
2020-01-13,AA,3461,MSY,ORD,8.94432727920853
2020-01-13,AA,3462,AVP,ORD,9.323073646795937
2020-01-13,AA,3462,ORD,AVP,9.323073646795937
2020-01-13,AA,3463,ABI,DFW,10.203101971484324
2020-01-13,AA,3463,DFW,ABI,10.203101971484324
2020-01-13,AA,3465,DFW,GRK,10.247660367671077
2020-01-13,AA,3467,ORD,CVG,10.00630238832616
2020-01-13,AA,3468,GRR,ORD,10.242090568147733
2020-01-13,AA,3471,ABQ,ORD,8.420766124014172
2020-01-13,AA,3471,ORD,ABQ,8.420766124014172
2020-01-13,AA,3472,GSO,CLT,10.34234695956793
2020-01-13,AA,3473,LGA,MEM,8.708539099386957
2020-01-13,AA,3474,CMI,ORD,10.245803767829964
2020-01-13,AA,3474,ORD,CMI,10.245803767829964
2020-01-13,AA,3475,DFW,SJT,10.071283382765177
2020-01-13,AA,3476,CMH,ORD,9.94689119341049
2020-01-13,AA,3480,DFW,LEX,9.03901387110538
2020-01-13,AA,3483,IND,MIA,8.602712908443417
2020-01-13,AA,3483,MIA,IND,8.602712908443417
2020-01-13,AA,3485,ORD,CMH,9.94689119341049
2020-01-13,AA,3487,LCH,DFW,9.948747793251604
2020-01-13,AA,3488,ATW,ORD,10.19753217196098
2020-01-13,AA,3489,ORD,ATW,10.19753217196098
2020-01-13,AA,3490,CRP,DFW,9.839208402625834
2020-01-13,AA,3490,DFW,CRP,9.839208402625834
2020-01-13,AA,3491,LGA,PIT,9.874483799607015
2020-01-13,AA,3492,MLI,ORD,10.238377368465503
2020-01-13,AA,3492,ORD,MLI,10.238377368465503
2020-01-13,AA,3493,CHO,LGA,9.930181794840458
2020-01-13,AA,3494,DCA,XNA,8.708539099386957
2020-01-13,AA,3495,CLT,SGF,9.181972058871215
2020-01-13,AA,3496,BPT,DFW,9.995162789279473
2020-01-13,AA,3810,DFW,ACT,10.33120736052124
2020-01-13,AA,3813,ORD,TOL,10.100988980223013
2020-01-13,AA,3814,ORD,TOL,10.100988980223013
2020-01-13,AA,3815,PIT,LGA,9.874483799607015
2020-01-13,AA,3817,MIA,ORF,9.00745167380643
2020-01-13,AA,3817,ORF,MIA,9.00745167380643
2020-01-13,AA,3818,RIC,LGA,9.954317592774949
2020-01-13,AA,3820,CVG,MIA,8.736388097003678
2020-01-13,AA,3821,ALB,ORD,9.154123061254495
2020-01-13,AA,3821,ORD,ALB,9.154123061254495
2020-01-13,AA,3823,DFW,TXK,10.160400175138685
2020-01-13,AA,3824,XNA,DCA,8.708539099386957
2020-01-13,AA,3825,ORD,TUL,9.41033383932833
2020-01-13,AA,3825,TUL,ORD,9.41033383932833
2020-01-13,AA,3826,DFW,AEX,9.967313791662752
2020-01-13,AA,3827,ORD,FAR,9.462318634879543
2020-01-13,AA,3829,JFK,BNA,9.076145867927677
2020-01-13,AA,3831,GNV,MIA,9.95060439309272
2020-01-13,AA,3833,DFW,SJT,10.071283382765177
2020-01-13,AA,3833,SJT,DFW,10.071283382765177
2020-01-13,AA,3835,CLE,ORD,9.91161579642931
2020-01-13,AA,3837,MSO,DFW,8.045732956108994
2020-01-13,AA,3840,DFW,SGF,9.820642404214688
2020-01-13,AA,3840,SGF,DFW,9.820642404214688
2020-01-13,AA,3841,BHM,MIA,9.26923225140361
2020-01-13,AA,3841,MIA,BHM,9.26923225140361
2020-01-13,AA,3842,XNA,DFW,9.976596790868324
2020-01-13,AA,3843,SJT,DFW,10.071283382765177
2020-01-13,AA,3844,MIA,TLH,9.750091610252326
2020-01-13,AA,3844,TLH,MIA,9.750091610252326
2020-01-13,AA,3845,DFW,GGG,10.23652076862439
2020-01-13,AA,3845,GGG,DFW,10.23652076862439
2020-01-13,AA,3849,AEX,DFW,9.967313791662752
2020-01-13,AA,3851,LGA,CMH,9.607133422486491
2020-01-13,AA,3853,DFW,MEM,9.69625021486
2020-01-13,AA,3854,CMH,ORD,9.94689119341049
2020-01-13,AA,3854,ORD,CMH,9.94689119341049
2020-01-13,AA,3855,ORD,CID,10.132551177521963
2020-01-13,AA,3856,DFW,SUX,9.276658650768068
2020-01-13,AA,3856,SUX,DFW,9.276658650768068
2020-01-13,AS,807,SEA,KOA,1.0476839553636812
2020-01-13,AS,809,PDX,OGG,1.2816155353441387
2020-01-13,AS,810,SEA,SNA,4.222469683669889
2020-01-13,AS,812,OGG,SJC,1.6659317024548899
2020-01-13,AS,814,OGG,SFO,1.6974938997538405
2020-01-13,AS,816,LIH,SEA,1.0235481574291891
2020-01-13,AS,817,LAX,HNL,1.2927551343908275
2020-01-13,AS,818,HNL,SEA,1.068106553615943
2020-01-13,AS,819,SFO,OGG,1.6974938997538405
2020-01-13,AS,820,OGG,SEA,1.136800747737189
2020-01-13,AS,821,OGG,SEA,1.136800747737189
2020-01-13,AS,822,OGG,PDX,1.2816155353441387
2020-01-13,AS,823,SEA,SMF,4.914981424405688
2020-01-13,AS,825,SMF,OGG,1.5749583102402682
2020-01-13,AS,826,KOA,OAK,1.6232299061092514
2020-01-13,AS,827,OAK,HNL,1.5656753110346942
2020-01-13,AS,829,SAN,OGG,1.320604132007548
2020-01-13,AS,831,SEA,OGG,1.136800747737189
2020-01-13,AS,832,LIH,SEA,1.0235481574291891
2020-01-13,AS,833,PDX,HNL,1.2054949418584342
2020-01-13,AS,834,HNL,PDX,1.2054949418584342
2020-01-13,AS,836,LIH,PDX,1.1535101463072217
2020-01-13,AS,838,HNL,OAK,1.5656753110346942
2020-01-13,AS,839,SEA,LIH,1.0235481574291891
2020-01-13,AS,841,PDX,LIH,1.1535101463072217
2020-01-13,AS,843,SEA,PSP,4.205760285099856
2020-01-13,AS,844,LIH,SJC,1.4598491200911536
2020-01-13,AS,845,OAK,KOA,1.6232299061092514
2020-01-13,AS,851,SEA,HNL,1.068106553615943
2020-01-13,AS,852,HNL,SEA,1.068106553615943
2020-01-13,AS,853,SEA,HNL,1.068106553615943
2020-01-13,AS,855,PDX,KOA,1.1980685424939757
2020-01-13,AS,856,KOA,SJC,1.6120903070625627
2020-01-13,AS,857,SAN,LIH,1.0699631534570577
2020-01-13,AS,858,LIH,SAN,1.0699631534570577
2020-01-13,AS,861,SEA,OGG,1.136800747737189
2020-01-13,AS,862,OGG,PDX,1.2816155353441387
2020-01-13,AS,863,PDX,OGG,1.2816155353441387
2020-01-13,AS,865,LAX,FLL,1.6882109005482673
2020-01-13,AS,866,HNL,LAX,1.2927551343908275
2020-01-13,AS,867,SJC,LIH,1.4598491200911536
2020-01-13,AS,870,ANC,HNL,0.8824465695044696
2020-01-13,AS,871,HNL,ANC,0.8824465695044696
2020-01-13,AA,1646,RSW,CLT,9.382484841711609
2020-01-13,AA,1647,PBI,PHL,8.730818297480335
2020-01-13,AA,1647,PHL,PBI,8.730818297480335
2020-01-13,AA,1648,CLT,PHL,9.662831417719934
2020-01-13,AA,1649,DCA,MCO,9.087285466974365
2020-01-13,AA,1649,MCO,DCA,9.087285466974365
2020-01-13,AA,1650,CLT,ORD,9.384341441552722
2020-01-13,AA,1651,SAN,CLT,6.640286876385135
2020-01-13,AA,1652,ORD,PHL,9.237670054104658
2020-01-13,AA,1653,DEN,LAX,8.896055683339545
2020-01-13,AA,1653,LAX,DEN,8.896055683339545
2020-01-13,AA,1654,DEN,CLT,8.014170758810044
2020-01-13,AA,1655,PHL,LGA,10.318211161633437
2020-01-13,AA,1656,CLE,PHL,9.822499004055802
2020-01-13,AA,1657,BOS,PHL,9.976596790868324
2020-01-13,AA,1658,PHX,PHL,6.644000076067364
2020-01-13,AA,1659,CLT,SFO,6.233691511181007
2020-01-13,AA,1660,DFW,MCO,8.667693902882434
2020-01-13,AA,1661,CLT,IAH,8.803225691283808
2020-01-13,AA,1661,IAH,CLT,8.803225691283808
2020-01-13,AA,1662,PNS,DFW,9.37505844234715
2020-01-13,AA,1663,PHL,TPA,8.788372892554891
2020-01-13,AA,1664,TPA,PHL,8.788372892554891
2020-01-13,AA,1666,SLC,CLT,7.290096820775295
2020-01-13,AA,1667,SEA,DFW,7.414489010129982
2020-01-13,AA,1668,CLT,ORD,9.384341441552722
2020-01-13,AA,1669,ELP,PHX,9.852204601513638
2020-01-13,AA,1669,PHX,ELP,9.852204601513638
2020-01-13,AA,1670,PHL,RSW,8.652841104153515
2020-01-13,AA,1670,RSW,PHL,8.652841104153515
2020-01-13,AA,1671,SFO,DFW,7.778382578988472
2020-01-13,AA,1672,TPA,PHX,7.176844230467296
2020-01-13,AA,1673,PHL,MCO,8.897912283180661
2020-01-13,AA,1674,CLT,LAX,6.551170084011627
2020-01-13,AA,1675,MIA,CLT,9.289654849655872
2020-01-13,AA,1676,LAX,RDU,6.339517702124548
2020-01-13,AA,1676,RDU,LAX,6.339517702124548
2020-01-13,AA,1677,FLL,PHL,8.65469770399463
2020-01-13,AA,1677,PHL,FLL,8.65469770399463
2020-01-13,AA,1678,CLT,PHX,7.204693228084016
2020-01-13,AA,1679,CLT,IAH,8.803225691283808
2020-01-13,AA,1679,IAH,CLT,8.803225691283808
2020-01-13,AA,4897,SCE,PHL,10.212384970689897
2020-01-13,AA,4898,RIC,PHL,10.128837977839733
2020-01-13,AA,4900,PHL,ABE,10.394331755119142
2020-01-13,AA,4902,MKE,PHL,9.215390856011282
2020-01-13,AA,4902,PHL,MKE,9.215390856011282
2020-01-13,AA,4904,CHO,PHL,10.106558779746358
2020-01-13,AA,4905,CLT,LEX,9.97474019102721
2020-01-13,AA,4905,LEX,CLT,9.97474019102721
2020-01-13,AA,4906,CLT,CHO,10.041577785307341
2020-01-13,AA,4907,ABE,PHL,10.394331755119142
2020-01-13,AA,4908,BGR,PHL,9.61827302153318
2020-01-13,AA,4909,FWA,PHL,9.51244683058964
2020-01-13,AA,4910,CLT,MOB,9.519873229954099
2020-01-13,AA,4912,PGV,CLT,10.119554978634161
2020-01-13,AA,4913,CLE,PHL,9.822499004055802
2020-01-13,AA,4913,PHL,CLE,9.822499004055802
2020-01-13,AA,4914,PHL,TYS,9.467888434402887
2020-01-13,AA,4916,PHL,RIC,10.128837977839733
2020-01-13,AA,4916,RIC,PHL,10.128837977839733
2020-01-13,AA,4917,CLT,LEX,9.97474019102721
2020-01-13,AA,4917,LEX,CLT,9.97474019102721
2020-01-13,AA,4918,ROC,PHL,10.019298587213964
2020-01-13,AA,4919,PHL,RIC,10.128837977839733
2020-01-13,AA,4920,CLT,SBY,9.807646205326884
2020-01-13,AA,4921,DTW,PHL,9.655405018355475
2020-01-13,AA,4921,PHL,DTW,9.655405018355475
2020-01-13,AA,4922,CLT,LEX,9.97474019102721
2020-01-13,AA,4922,LEX,CLT,9.97474019102721
2020-01-13,AA,4923,MHT,PHL,9.959887392298292
2020-01-13,AA,4923,PHL,MHT,9.959887392298292
2020-01-13,AA,4926,CLT,LEX,9.97474019102721
2020-01-13,AA,4926,LEX,CLT,9.97474019102721
2020-01-13,AA,4928,LEX,PHL,9.531012829000787
2020-01-13,AA,4929,GSO,PHL,9.818785804373572
2020-01-13,AA,4929,PHL,GSO,9.818785804373572
2020-01-13,AA,4930,SWF,PHL,10.26065656655888
2020-01-13,AA,4932,CLT,LYH,10.171539774185373
2020-01-13,AA,4932,LYH,CLT,10.171539774185373
2020-01-13,AA,4933,PHF,PHL,10.12326817831639
2020-01-13,AA,6037,SJC,LAX,9.924611995317113
2020-01-13,AA,6040,IAH,LAX,7.936193565483224
2020-01-13,AA,6040,LAX,IAH,7.936193565483224
2020-01-13,AA,6041,LAX,RNO,9.770514208504588
2020-01-13,AA,6041,RNO,LAX,9.770514208504588
2020-01-13,AA,6042,LAX,ELP,9.168975859983414
2020-01-13,AA,6043,LAX,SAN,10.294075363698946
2020-01-13,AA,6044,LAX,PDX,8.948040478890759
2020-01-13,AA,6045,LAX,SFO,9.870770599924786
2020-01-13,AA,6045,SFO,LAX,9.870770599924786
2020-01-13,AA,6046,LAX,IAH,7.936193565483224
2020-01-13,AA,6047,LAX,TUL,8.11442715023024
2020-01-13,AA,6047,TUL,LAX,8.11442715023024
2020-01-13,AA,6051,RNO,LAX,9.770514208504588
2020-01-13,AA,6052,LAX,SEA,8.72524849795699
2020-01-13,AA,6052,SEA,LAX,8.72524849795699
2020-01-13,AA,6053,ELP,LAX,9.168975859983414
2020-01-13,AA,6053,LAX,ELP,9.168975859983414
2020-01-13,AA,6054,LAX,SEA,8.72524849795699
2020-01-13,AA,6054,SEA,LAX,8.72524849795699
2020-01-13,AA,6056,PDX,LAX,8.948040478890759
2020-01-13,AA,6057,OKC,LAX,8.292660734977256
2020-01-13,AA,6058,LAX,SEA,8.72524849795699
2020-01-13,AA,6058,SEA,LAX,8.72524849795699
2020-01-13,AA,6059,SJC,LAX,9.924611995317113
2020-01-13,AA,6060,SAT,LAX,8.2481023387905
2020-01-13,AA,6061,DEN,LAX,8.896055683339545
2020-01-13,AA,6062,SAN,LAX,10.294075363698946
2020-01-13,AA,6063,LAX,TUS,9.659118218037705
2020-01-13,AA,6063,TUS,LAX,9.659118218037705
2020-01-13,AA,6064,LAX,RNO,9.770514208504588
2020-01-13,AA,6064,RNO,LAX,9.770514208504588
2020-01-13,AA,6066,LAX,SMF,9.803933005644655
2020-01-13,AA,6068,LAX,OKC,8.292660734977256
2020-01-13,AA,6071,LAX,RNO,9.770514208504588
2020-01-13,AA,6073,LAX,SAN,10.294075363698946
2020-01-13,AA,6073,SAN,LAX,10.294075363698946
2020-01-13,AA,6078,ELP,LAX,9.168975859983414
2020-01-13,AA,6079,ABQ,LAX,9.239526653945774
2020-01-13,AA,6079,LAX,ABQ,9.239526653945774
2020-01-13,F9,951,PWM,RSW,14.640459392370222
2020-01-13,DL,828,DFW,LGA,4.5285039448122255
2020-01-13,DL,828,LGA,DFW,4.5285039448122255
2020-01-13,DL,829,MSP,SLC,5.267430681575894
2020-01-13,DL,832,DCA,SLC,3.670754818217215
2020-01-13,DL,832,SLC,DCA,3.670754818217215
2020-01-13,DL,833,SAN,DTW,3.4758118349001683
2020-01-13,DL,834,LGA,DEN,4.0996293815147204
2020-01-13,DL,835,LAX,MSY,4.006799389458983
2020-01-13,DL,836,HNL,ATL,-1.2510913605779632
2020-01-13,DL,837,ATL,HNL,-1.2510913605779632
2020-01-13,DL,838,SLC,JFK,3.412687440302267
2020-01-13,DL,839,DCA,ATL,6.0917610110308384
2020-01-13,DL,840,LGA,PBI,5.185740288566844
2020-01-13,DL,841,DTW,MSP,6.127036408012019
